restaurant_id,restaurant_name,restaurant_address,restaurant_type,city_name,avg_price,rating,business_hours,recommended_food,queue_time,consumption_time,longitude,latitude,citycode
B0FFHTP5M1,乔家小院·本地小海鲜·非遗驴肉(石老人海水浴场店),香港东路374号乔家小院,中餐厅,青岛市,76.0,4.8,11:00-21:00,"驴肉拼盘,养生阿胶盅,大锅煮驴,渔家双味,驴汤冲海参,自制风干鸡,生蚝,牛肉,小海鲜,双人餐",25,60.0,120.474711,36.096272,532
B0KDHDFPXL,芊合季·海鲜私房小厨,东海西路33号滨海花园缤纷阁F1-101,中餐厅,青岛市,68.0,4.9,09:00-22:30,"大虾烧白菜,秘制牛仔肉粒,碧绿炒虾球,鲍汁自制豆腐,海肠捞饭,椒盐皮皮虾,螺丝椒炒五花肉,捞汁小海鲜,香辣虾,肥肠",15,60.0,120.383303,36.062875,532
B0KRUO444A,海燕小吃,河南路25号101室,中餐厅,青岛市,86.0,4.6,11:00-22:00,"鱼鲜,油菜,皮皮虾,锅贴,海肠捞饭,家常菜",15,45.0,120.316991,36.068104,532
B0FFLFXCU0,小海豚海鲜广场(三亚湾店),三亚湾路88号,中餐厅,三亚市,90.0,4.8,10:00-23:00,"招牌菜,龙虾,蟹肉,螃蟹,现捞,香辣蟹,皮皮虾,海鲜",25,70.0,109.488058,18.266352,899
B0GKCCTW4N,蟹小妹川味海鲜加工(第一市场椰风巷店),第一市场椰风巷72号,中餐厅,三亚市,91.0,4.6,10:30-22:30,"清补凉,龙虾,绵绵冰,波士顿龙虾,红烧石斑鱼,海南虾饼,椒盐基围虾,白灼老虎虾,椒盐皮皮虾,香辣蟹",25,60.0,109.508819,18.239747,899
B0FFKBBR60,小海豚海鲜广场(亚龙湾店),百花路亚龙湾亚泰商业街b9号,中餐厅,三亚市,102.0,4.8,11:30-23:00,"香辣和乐蟹,蒜蓉蒸龙虾,墨鱼丸,海南文昌鸡,黎家鲍汁豆腐,海南四角豆,清蒸鲳鱼,尖椒牛肉,椒盐皮皮虾,白灼基围虾",25,90.0,109.64525,18.23444,899
B0FFHSS5H6,林姐香味海鲜(亚龙湾店),亚龙湾博后北路新坡31号(东哥商行旁),中餐厅,三亚市,134.0,4.8,10:30-22:30,"辣炒芒果螺,清蒸宝波士顿龙虾,辣炒蛏子螺,招牌青椒蟹,八所烤乳猪,椒盐皮皮虾,清蒸石斑鱼,招聘香辣蟹,清蒸波士顿龙虾,东方烤乳猪",25,90.0,109.620024,18.245275,899
B0FFIBWUY0,小海豚连锁海鲜餐厅(1号店),凤凰镇三亚湾路193号c2栋,中餐厅,三亚市,159.0,4.8,11:00-23:00,"蒜蓉蒸大鲍鱼,椒盐皮皮虾,香辣蟹,冬瓜海螺汤,黎家竹筒饭,龙虾蒜蓉蒸,海南四角豆,大大鲍鱼蒜蓉蒸,海南东山羊,尖椒土豆丝",25,90.0,109.428011,18.289075,899
B001C7ULFD,锦里味道(锦里店),武侯祠大街231号锦里2期,中餐厅,成都市,83.0,3.7,10:00-22:00,川菜,15,60.0,104.049176,30.647521,28
B0JKJ9J5JQ,无名蹄花(春熙路总店),青石桥北街18号,中餐厅,成都市,42.0,4.6,11:00-02:30,"猪蹄,素菜,牛肉,蹄花,双人餐,肥肠",15,45.0,104.072583,30.654068,28
B0K1C5N67P,张太婆老妈蹄花川菜馆(太古里总店),东大街下东大路段21号附20号香槟广场2楼,中餐厅,成都市,58.0,4.6,10:00-02:00,"稀饭,蹄花,鸡肉,凉面,辣子鸡,工作餐,麻婆豆腐,特色菜,豆腐,肥肠",25,45.0,104.079394,30.652403,28
B0K69DJVHG,骆老妈蹄花总店·正宗川菜,东大街下东大街段21号2楼附7号(香槟广场二楼),中餐厅,成都市,49.0,4.6,10:00-02:00,"香辣蹄花,成都特色东坡肘子,松鼠鱼,炭烧蹄花,青椒鳝鱼,秘制蹄花,夫妻肺片,爽口蹄花,酸甜菠萝排骨,黑椒牛柳",25,60.0,104.07935,30.652137,28
B0G0X71FAW,王婆婆老妈蹄花·川菜馆(春熙路店),商业场街1号附41号,中餐厅,成都市,63.0,4.5,11:00-02:00,"鲜榨西瓜汁,小吃街,双人餐,辣子鸡,夫妻肺片,拌饭,宵夜,蹄花,麻婆豆腐,宫保鸡丁",25,45.0,104.078803,30.658316,28
B001C7WG0P,丁太婆正宗老号老妈蹄花店(东城根南街店),东城根南街17号(天府广场地铁站西1南口步行350米),中餐厅,成都市,29.0,4.4,24小时营业,"老妈蹄花,雪豆蹄花,九寨雪芽,香辣蹄花,鸭脑壳,干锅排骨,家常豆瓣鱼,五香兔头,三鲜蹄花,混椒仔兔",25,45.0,104.060634,30.656958,28
B0K1X53KZO,喜天秀老妈蹄花川菜馆(太古里店),东大街下东大街段166号,中餐厅,成都市,47.0,4.8,11:00-23:00,"秘制鸡丝凉面,砂锅蒜蓉粉丝虾,牛肉麻婆豆腐,双色麻辣鱼鲜椒鱼,天秀豆瓣鲈鱼,天秀辣子鸡,韭黄鸡蛋酸汤,拌饭,蹄花,鱼鲜",25,60.0,104.081414,30.650671,28
B0LG6LIHJL,骆老妈蹄花·正宗川菜(春熙路潮流广场店),东大街上东大街段269号附4号,中餐厅,成都市,53.0,4.6,09:00-24:00,"老妈蹄花,单人餐",25,45.0,104.074438,30.654587,28
B0KULNU9JZ,张太婆老妈蹄花川菜馆(太升店),大墙西街1号(张太婆老妈蹄花太升店),中餐厅,成都市,50.0,4.6,11:00-05:00,"猪蹄,凉面,回锅肉,蹄花,麻婆豆腐,小炒肉,川菜",25,45.0,104.074049,30.662767,28
B0KDMC8T69,喜天秀老妈蹄花川菜馆(奎星楼店),奎星楼街23号附18号,中餐厅,成都市,47.0,4.5,11:00-23:00,"牛肉麻婆豆腐,秘制鸡丝凉面,砂锅蒜蓉粉丝虾,韭黄鸡蛋酸汤,天秀辣子鸡,天秀豆瓣鲈鱼,双色麻辣鱼鲜椒鱼,双人餐,辣子鸡,鱼鲜",25,60.0,104.054799,30.667948,28
B0K3COBEVE,炊太婆老妈蹄花·老牌川菜(天府广场店),东御街55号海发商厦,中餐厅,成都市,48.0,4.8,10:00-23:00,"老妈蹄花,蹄花",25,45.0,104.069426,30.656772,28
B0JR466Y1Z,顺德佬大浪商业中心店,大浪街道横朗社区同富裕工业园第14栋2层201、1楼,中餐厅,深圳市,92.0,4.2,10:30-14:00 16:30-21:00,"鸡皮,猪肉,中餐",15,45.0,113.993541,22.674709,755
B0H06CH81Y,炳胜私厨(万象前海店),前海深港合作区南山街道桂湾四路169号万象前海购物中心L324,中餐厅,深圳市,320.0,4.7,11:00-14:00 17:00-21:00,"黑松露灌汤脆皮烧鹅,三代同堂,发酵剁椒肥肠蒸红玫瑰,烧鹅,叉烧,菠萝包,鸡肉,蛋挞,点心,大排档",25,90.0,113.898064,22.531472,755
B02F38IRDX,新宝源酒楼,西乡街道宝源路245-251号,中餐厅,深圳市,86.0,4.7,07:00-21:00,"芝士,韭菜,虾饺,龙虾,北京烤鸭,特色菜,鱼头,点心,早茶,鸭肉",15,90.0,113.862433,22.569157,755
B0JKLA031G,湖湘畔 ·渔家小院,大浪街道华旺路163号ICC工业园,中餐厅,深圳市,137.0,4.7,11:30-14:00 17:30-21:00,"嫩炒黄牛肉,酱焖万绿湖大头鱼,石墨手工嫩豆腐,青椒紫苏土鳝鱼,青椒煮万绿湖大鱼,鸡汤娃娃菜,百年老卤拼,去骨猪脚焖驴肉,鲜莲子煨排骨,土法烧汉寿甲鱼",25,70.0,114.001467,22.678679,755
B0L66ZETOM,稀客四季宴·商务宴请·粤菜,丽康路大磡一村北侧约130米,中餐厅,深圳市,139.0,4.8,11:00-23:30,"茴香蚕豆澳洲带子,四季宴三文鱼刺身,丘比辣椒烧八头鲜鲍,潮式午笋鱼冻,江雪糖醋小排,燕窝炖桃胶,炒米黑松露焗波龙,榄菜蚕豆仁,鲍汁扣南非干鲍,石锅黄汤翅",25,90.0,113.976247,22.624086,755
B0I0AH7SQ1,鴻瑞軒·現代潮粵菜(南山店),南山区科技园琼宇路51大厦东边电梯5楼512,中餐厅,深圳市,200.0,4.8,09:00-22:30,"龙腾四海·阿里阿斯加蟹,冰川茄子,韭香炒野米,龙腾四海-阿拉斯加蟹,健康菜汁翅,西柚汁焗生蚝,海参鱼肚羹,青花椒煮海皇斑,招牌蒜片雪花牛仔粒,五指毛桃鸡",25,90.0,113.947561,22.550687,755
B0JGZSBPKJ,顺德渔村·传承一方真味(南山店),招商街道水湾社区工业二路1号海洋石油大厦B201A101,中餐厅,深圳市,188.0,4.6,10:00-21:00,"鹅肝,牛肉,私房菜",25,90.0,113.9135,22.483895,755
B02F38MZSV,紫荆园·潮宴·私房菜(怡景店),黄贝路与德智路交叉口西南80米,中餐厅,深圳市,329.0,4.9,10:00-23:00,"炭烧海参,凉瓜腩肉煲,羊肚菌炖水鸭,招牌冰皮鸡,荷香牛肋骨,青橄榄炖角螺汤,鲍汁扣花胶,清炖鱼翅,澄海老鹅头,鲍汁扣辽参",25,90.0,114.142133,22.556506,755
B0FFFFPQAK,玲珑小院(杨美店),坂田杨美村布龙路460号(杨美地铁D出口),中餐厅,深圳市,73.0,4.8,10:30-22:30,"凉拌皮蛋豆腐,大盆花菜,双色鱼头,串串虾,椒盐虾,农家手工肉丸,平锅刁子鱼,大碗冬瓜,干锅鱿鱼,手打柠檬茶",25,60.0,114.07926,22.627312,755
B0KG0RJ8QS,宴天下水席园(长兴街店),开元大道与长兴街交叉路口,中餐厅,洛阳市,70.0,4.8,10:00-14:00 17:00-21:00,"西辣鱼片,连汤肉片,洛阳素海参,蜜汁八宝饭,超级大麻球,牡丹燕菜,蜜汁红薯山楂捞,红烧黄河金鲤鱼,洛阳熬货,北京烤鸭",25,90.0,112.458745,34.618758,379
B0I2KAIJ6X,凯旋门洛阳宴新水席(博物馆店),聂泰路与唐聂十三街交叉口隋唐文旅小镇二期3-1号商铺,中餐厅,洛阳市,106.0,4.8,09:00-22:00,"花开盛世,焦炸丸子,连汤肉片,树番茄酿九年百合,松叶蟹,夏都银条,鸡蛋灌饼,南湾湖大鱼头,波士顿龙虾,凯旋涮牛肚",25,90.0,112.452213,34.646362,379
B0FFGNWWSD,宴天下幸福礼堂,王城路和九都路交叉口东北角处,中餐厅,洛阳市,42.0,4.7,10:00-14:00 17:00-21:00,"洛阳餐旅三宝～全聚德烤鸭,洛阳餐旅三宝～红子鸡,榴莲披萨,泰皇咖喱虾,海鲜泡饭,鲜椒毛肚,粽子,烩面,融合菜,江西传统菜",25,90.0,112.431161,34.659508,379
B0LATS7BTE,龙户人家(春熙路店),红星路四段265号附1号2层,中餐厅,成都市,73.0,4.8,11:00-02:00,成都串串香,25,60.0,104.077761,30.6511,28
B0G3JU6D1Y,冒椒火辣(奎星楼街店),奎星楼街33号,中餐厅,成都市,66.0,4.7,11:30-22:00,"小碗菜,串串,牛肉,素菜,中餐",15,45.0,104.053617,30.668316,28
B001C8QSXS,坎上坎老火锅(草堂总店),草堂北支路127-133号,中餐厅,成都市,76.0,4.6,10:00-23:00,"麻辣牛肉,坎上坎鸭肠,纸袋酥肉,鲜鸭肠,千层肚,红糖糍粑,鲜鸭血,坨坨牛肉,猪黄喉,酥肉",25,90.0,104.024346,30.664836,28
B001C92DYA,成都瓜串串(总店),金房苑东路29号,中餐厅,成都市,53.0,4.7,11:00-22:00,"兔腰,掌中宝,脑花,凉糕,牛肉,土豆,毛肚,排骨,黄喉,藕片",25,60.0,104.039872,30.694821,28
B0FFJCVRPN,1980烧肉粽(开禾路店),厦禾路与开禾路交叉口西20米,中餐厅,厦门市,25.0,4.6,09:00-21:00,"鸭肉,拌面,丸子,虾仁,红烧肉,特色小吃,番茄酱,粽子,双人餐,沙茶面",5,20.0,118.074778,24.460091,592
B0K36SGI62,到山家·福建茶饼(中山路2店),中山路158号,餐厅,厦门市,41.0,4.8,09:00-23:00,,5,15.0,118.079383,24.453932,592
B0J6KA6X8Y,海隐记|福建菜|海鲜大排档(中山路店),局口街4号(镇海路地铁站3A口步行440米),中餐厅,厦门市,88.0,4.3,10:00-23:00,"帝王蟹三吃,酱油水煮南日鲍,绝味藤椒龙胆鱼,青青椒麻嫩田鸡,厦门干煎膏蟹,青青较麻龙胆鱼,排骨葱烧春笋,椒盐富贵虾,清蒸小青龙,抹茶麦片虾",25,90.0,118.080591,24.454063,592
B025003NUF,吴再添小吃店,美湖路25号之7号,中餐厅,厦门市,18.0,4.6,07:00-21:30,"沙茶面,芋包,肉粽,虾面,烧肉粽,扁食,油葱馃,鱼丸汤,拌面,炸五香",5,15.0,118.089828,24.465858,592
B02500S1OP,友生风味小吃,开元路147号夏商营平农产品市场,快餐厅,厦门市,25.0,4.5,07:00-21:00,"堂食,肉丸,丸子,鱿鱼,豆腐,沙茶面,风味小吃,小吃快餐",5,15.0,118.07645,24.457451,592
B0FFF4K3WX,卢聪艺小吃店(阳翟总店),环城南路913号,中餐厅,厦门市,31.0,4.7,07:30-20:00,"拌面,加料拌面,炸鸡翅,炸枣,土豪拌面,炸豆干,海蛎饼,大肠血,同安封肉,特色小吃",5,15.0,118.153199,24.714818,592
B0KRA56B8F,1980烧肉粽(嘉禾店·原江头店),嘉禾路334之12号(吕厝地铁站8号口步行140米),快餐厅,厦门市,22.0,4.5,08:30-21:30,"拌面,虾仁,小吃快餐",5,15.0,118.128365,24.492738,592
B0FFI6LX7N,焦记西安风味小吃(屿后南里店),屿后南里150号,中餐厅,厦门市,21.0,4.8,10:30-22:30,"肉夹馍,小吃快餐",5,15.0,118.120426,24.491493,592
B0FFMFUSK2,杨再生小吃店,马巷镇巷西二里6-119,快餐厅,厦门市,6.0,4.5,14:00-18:00,"特色小吃,堂食,芋泥,小吃快餐",5,15.0,118.249706,24.666112,592
B0FFMANPIH,沙县小吃,马巷镇后莲东里33号,中餐厅,厦门市,16.0,4.4,07:00-23:00,"沙茶面,扁食,小吃快餐",5,15.0,118.23087,24.636339,592
B02F38SCCF,先记烧鹅王·深圳本地粤菜(福永总店),龙翔路42号,中餐厅,深圳市,55.0,4.5,08:30-14:00 17:00-21:30,"生炒烧鹅饭,酱爆掌亦,石锅鹅肝焗蛋,阳江小盆菜,九转大肠,香油九层塔花甲,潮式卤水拼盘,先记金牌烧鹅,大排档,烧鹅",25,60.0,113.822718,22.673536,755
B02F391N0B,利苑酒家(罗湖万象城店),宝安南路1881号万象城二期3楼S348号,中餐厅,深圳市,282.0,4.6,11:30-12:50 13:00-14:00 17:30-18:00 20:00-21:00,"冰烧三层肉,黑松露蘑菇包,鲍汁凤爪,雪山包,杨汁甘露,仔鸭,利苑小笼包,龙虾面,蟹粉小笼,古法双冬焖羊腩煲",25,90.0,114.110851,22.537893,755
B0FFF5484M,荔景渔庄,福永街道倍斯特工厂后面,中餐厅,深圳市,107.0,4.7,11:00-22:00,"鸭嘴鱼,烧鸡,鱼火锅",25,60.0,113.840862,22.674102,755
B0FFKV5DW8,陆记鹅庄·潮汕菜·狮头鹅(大仟里店),西乡街道坪洲海城路186号圣源华庭沿街商铺,中餐厅,深圳市,60.0,4.9,10:30-21:30,"鹅八珍,鹅五珍,避风塘炒蟹,至尊蚝仔烙,金奖粉肝,鹅三珍,虫草花炖老鸡汤,金牌鹅肉,家常菜,大排档",25,60.0,113.866925,22.564706,755
B0K1JREDWO,客家首宴·臻品河鲜馆(北站店),龙华大道与布龙路交汇处锦绣鸿都大厦(从税务大厅上),中餐厅,深圳市,89.0,4.7,10:00-22:00,"客家酿豆腐,香煎杂鱼,客家三杯鸭,永定芋子包,养生黑豆腐,蒜蓉粉丝蒸小青龙,野生红菇煲土鸡汤,金线莲炖连城白鸭汤,金线莲炖莲城白鹜鸭汤,鲜花椒蒸翘嘴鱼",25,90.0,114.028989,22.634518,755
B0I1CCEDFU,潭记烧腊(凯旋豪庭店),红荔西路7018凯旋豪庭A、B座113,中餐厅,深圳市,57.0,4.5,10:00-20:00,"烧腊,堂食,烧鸭,叉烧,烧鹅,粤菜",15,40.0,114.046734,22.547831,755
B0FFF3OT56,下村新强记烧鹅店,下村社区联防队隔壁,中餐厅,深圳市,63.0,4.2,07:00-21:00,"米粉,鸡肉,大排档,烧鹅",10,25.0,113.886661,22.786533,755
B0FFHRJ6Z5,君怡烧鹅,环观南路与多环路交叉口东北40米,中餐厅,深圳市,67.0,4.1,10:30-14:00 16:30-21:00,"叉烧,烧鹅",15,45.0,114.102945,22.717808,755
B02500VLZH,临家闽南菜(思北店),厦禾路263号源昌国际城269号103-271号101单元,中餐厅,厦门市,71.0,4.5,11:15-14:00 17:00-21:30,"原味土猪汤,香煎山地鸡,鸡汤捞面线,萝卜饭,临家姜母鸭,闽南炸醋肉,现点卤水豆腐,炒清水岩笋叶笋干,铁板牛仔骨,本港烩三鲜",25,60.0,118.08188,24.460925,592
B0FFF4GUMA,临家闽南菜(梧村店),厦禾路945号106、107,中餐厅,厦门市,88.0,4.7,11:00-14:00 17:00-21:30,"原味土猪汤,香煎山地鸡,鸡汤捞面线,有机原味鱼头王,土笋冻拼章鱼,现点卤水豆腐,临家姜母鸭,铁板牛仔骨,清水岩炒菜笋干叶,小蚌汤",25,60.0,118.11796,24.471958,592
B0J0K75TH9,临家闽南菜(SM新生活广场店),嘉禾路399号SM二期购物广场黄宝石4层,中餐厅,厦门市,110.0,4.8,11:00-14:00 17:00-21:00,"鸭肉,焖面,鸡汤,猪肝,绿豆糕,闽菜",25,60.0,118.125275,24.499684,592
B02500QA2F,临家闽南菜(大唐店),兴隆路635-5号大唐世家五期广场,中餐厅,厦门市,52.0,4.5,11:00-14:00 16:30-21:00,"鸡汤捞面线,生煎山地鸡,黑猪肉汤,萝卜焖饭,炸豆腐,原味土猪汤,姜母鸡,浇汁茄子,咸蛋黄焗有机南瓜,铁板牛仔骨",15,45.0,118.123147,24.50989,592
B0FFIOQNB4,临家闽南菜(海沧店),"正元新都汇3楼(泉州银行后门电梯上3楼,开车正元新都汇地下停车场,1号2号电梯上3楼)",中餐厅,厦门市,103.0,4.5,11:00-13:30,"原味土猪汤,香煎山地鸡,萝卜焖饭,现磨卤水豆腐,鸡汤捞面线,天岩山有机果蔬,铁板牛仔骨,芥末串烧虾,泉州蚵仔煎,泡椒鮮甜脆",25,60.0,118.031723,24.476892,592
B0FFFD1WU8,临家闽南菜(环岛路店),环岛南路308号-1号,中餐厅,厦门市,106.0,4.7,11:00-21:00,"原味土猪汤,鸡汤捞面线,临家姜母鸭,香煎山地鸡,炒清水岩笋干笋叶,蚵仔煎,闽南炸醋肉,安溪咸笋包,现点卤水豆腐,土笋冻",25,60.0,118.124715,24.424218,592
B0FFG87QLT,临家闽南菜(和盛大厦店),金山路6号,中餐厅,厦门市,92.0,4.6,11:15-14:30 17:15-21:30,"原味土猪汤,小锅萝卜饭,干煎山地鸡,鸡汤捞面线,闽南炸醋肉,香煎山地鸡,临家姜母鸭,斑节虾,现点卤水豆腐,萝卜焖饭",25,60.0,118.174839,24.485353,592
B025004QIU,临家闽南菜(亚太大厦店),海凤路151号亚太大厦2层,中餐厅,厦门市,91.0,4.6,11:00-14:00 17:00-21:00,"原味土猪汤,煎土鸡,临家姜母鸭,铁板牛仔骨,萝卜焖饭,安溪咸笋包,闽南炸醋肉,鸡汁面线,紫菜海蛎煲,大锅烘猪脚",25,60.0,118.109386,24.594447,592
B0FFG73I2O,临家闽南菜(翔安店),春江里87号(翔安颐豪酒店一层),中餐厅,厦门市,93.0,4.8,11:00-14:00 17:00-21:00,"原味土猪汤,香煎山地鸡,萝卜饭,闽南炸醋肉,现磨卤水豆腐,咸蛋黄焗有机南瓜,招牌金猪脚,干煎大明虾,有机原味鱼头王,干煎哒虾",25,60.0,118.249264,24.635279,592
B0FFKQM55B,潮福城大酒楼(厦门建业大厦店),湖滨北路28号建业大厦A栋裙楼1层,中餐厅,厦门市,74.0,4.2,09:00-02:00,"皮蛋瘦肉粥,乳鸽,凤爪,鲜虾肠粉,泡菜蒸猪肚,碧绿野菌饺,潮州炒饭,虾仁蒸蛋,香煎丝丁鱼,虾饺皇",25,90.0,118.083461,24.477565,592
B025003MQ0,牡丹大酒楼(体育路店),体育路与育秀路交汇处奥永广场7层,中餐厅,厦门市,110.0,4.7,10:30-14:00 17:30-22:30,"自助粗粮王,土笋冻,卤水拼盘,海鲜,金樽翅汤虾,佛跳墙,甜点,油条,鸽子,蛋挞",25,90.0,118.109542,24.487861,592
B023B1994H,杭州酒家(延安路店),延安路205号1-3层,中餐厅,杭州市,79.0,4.7,11:00-14:00 17:00-20:30,"闷骚南瓜,杭州熏鱼,大刀饼,叫化鸡,炸响铃,粉丝千张包汤,葱油腰花,文思豆腐,黄鱼觠蒸千张包,龙井虾仁",25,60.0,120.164014,30.251744,571
B0FFF4XZMX,新周记·巷子里的江南味(鼓楼店),十五奎巷2-3号(近鼓楼城门),中餐厅,杭州市,64.0,4.7,10:30-23:30,"油爆虾,手撕包心菜,招牌鱼头,招牌豉油虾,特色红糖麻糍,碳烤鲈鱼,青柠冰桔茶,娇滴滴的美蛙,川府凉皮,招牌卤鸡爪",25,60.0,120.17104,30.237432,571
B0FFHS3027,李白图书馆餐厅(秋涛北路店),秋涛北路102号院内,中餐厅,杭州市,90.0,4.7,11:00-14:00 17:00-21:00,"油焖小龙虾,沙蒜烧豆面,白浇雄鱼头,永新萝卜酱焗大陈黄鱼,李白招牌烤鸭,文火小牛肉蔬菜馍,椒香鸡汁大白条,西湖牛肉鱼米羹,脆皮麻香鸡,妙龄乳鸽",25,70.0,120.201183,30.26484,571
B0FFK63KYM,壹品轩·东坡家宴(西湖店),延安路229号(龙翔桥地铁站C口步行120米),中餐厅,杭州市,106.0,4.6,10:30-15:00 16:30-21:30,"壹品轩,东坡肉,酸菜鱼,糖醋里脊,豆腐,红烧肉,素菜,小炒肉,烤肉,芝士",25,60.0,120.163899,30.252878,571
B0J32H3IP1,新周记·巷子里的江南味(朝晖国都店),朝晖街道朝晖路182号国都发展大厦3F,中餐厅,杭州市,89.0,4.7,10:30-14:30 16:30-21:00,"鳕鱼杨梅虾球,特色湖蟹煲,香茅手撕脆皮鸡,十年花雕熟醉大闸蟹,萧山土三鲜,陈年花雕醉湖蟹,文火谷饲牛肉配荷叶饼,椒麻牛舌,招牌豉油虾,虾球",25,90.0,120.16966,30.277363,571
B0FFFPAAO1,芳·宴江南(范家路店),范家路40-48号,中餐厅,杭州市,72.0,4.5,00:00-02:00 10:30-14:00 16:00-24:00,"大手拉小手,五味东坡肉,红糖发糕,红烧鸡抓爪,酸菜鱼,铁板八爪鱼,鲜肉春笋煲,石锅咖喱牛肉,鱼头诱惑,石锅咖喱肥牛",25,60.0,120.20084,30.287979,571
B0HRORONTK,南山禄·精致杭州味,西湖天地10C-1,中餐厅,杭州市,229.0,4.4,11:00-22:00,"点心,炒饭,牛肉,鹅肝,中餐",25,90.0,120.160098,30.247541,571
B0LUPC21UR,李百蟹·蟹黄面(西湖天书楼店),西湖街道西湖东北角天书楼独栋湖景,中餐厅,杭州市,83.0,4.6,10:30-22:00,"蟹黄面,面馆",15,25.0,120.157706,30.258886,571
B023B18SOO,肯德基(杭州灵隐店),灵隐路34号,肯德基,杭州市,40.0,4.7,07:00-20:00,"吮指原味鸡,新奥尔良烤鸡腿堡,薯条,可乐,香辣鸡翅,小食拼盘,玉米沙拉,红豆派,葡式蛋挞,KFC香辣（劲脆）鸡腿堡",10,25.0,120.106324,30.240388,571
B0FFLO2KG4,知味观(延安路龙翔桥店),延安路249号(龙翔桥公交站旁),浙菜,杭州市,40.0,4.7,09:00-22:00,"萝卜丝酥,肉松定胜糕,【净菜,钱江肉丝,（生）蚝油牛柳,知味小笼,各式方糕,熏鱼,定胜糕,（熟）虾肉馄饨",5,20.0,120.163851,30.254753,571
B0G37C7HJS,百家鸡味馆(清泰店),清泰街571号金泰商务大厦裙楼(中河中路与西湖大道交叉口),中餐厅,杭州市,36.0,4.7,10:00-22:30,"菜肉大馄饨,营养鸡汤（大）,咖喱鸡饭,百家鸡（小盘）,鸡粥,鸡油拌面,酸汤肥牛饭,鸡肝,百家一品辣锅,生滚牛肉粥",25,40.0,120.172894,30.246504,571
B0IB9Z5P4O,达美乐比萨(惠兴路店),解放路174-2号1层,快餐厅,杭州市,50.0,4.7,10:00-22:00,"金枪鱼海鲜荟萃比萨,经典意式肉酱比萨,鸡肉,披萨,双人餐,芝士,比萨,西式快餐",10,25.0,120.168998,30.250755,571
B0FFIPE4M6,方老大,江城路629号(地铁站H口步行350米),中餐厅,杭州市,54.0,4.6,07:00-20:00,"虾爆鳝面,猪肝拌川,腰花拌川,大肠拌川,片儿川,油渣,小吃快餐",5,15.0,120.176152,30.235695,571
B0FFIU1GLI,肯德基(工联平海路店),"延安路292号工联CC1-2楼(地铁一号线龙翔桥站D出口,靠近平海路)",肯德基,杭州市,27.0,4.7,06:00-22:00,"汉堡,鸡肉,薯条,小吃快餐",8,20.0,120.164855,30.25435,571
B0GKN45YR8,绝美嘉海鲜馄饨(杭州总店),万寿亭街31号(近武林路),快餐厅,杭州市,18.0,4.7,06:00-21:00,"锅贴,牛肉,烧麦,猪肉,大排档,堂食,煎饺,白菜,特色菜,虾仁",5,15.0,120.159829,30.269715,571
