accommodation_id,accommodation_name,accommodation_address,accommodation_type,city_name,avg_price,rating,feature_hotel_type,longitude,latitude,citycode
B0FFG32W1S,鸿福客栈(武汉汉口火车站店),发展大道176号金涛鸿公馆2505室,酒店,武汉市,120,4.6,"经济型,低价实惠",114.254973,30.612988,27
B0FFIRQDIZ,1314情侣主题公寓(武汉徐东销品茂店),友谊大道33号团结名居桔园4单元15层,招待所,武汉市,120,4.5,经济型,114.342204,30.586257,27
B001B16TAQ,易佰酒店(武汉汉口江汉路步行街店),上海路8号,经济型连锁酒店,武汉市,150,4.0,快捷酒店,114.296986,30.57929,27
B0K6ZSUHAJ,落家青年酒店(武汉汉口江滩店),沿江大道时代广场1号楼1503,酒店,武汉市,80,4.8,青年旅舍,114.301977,30.585896,27
B0FFISNEBE,城市便捷酒店(武汉汉口江滩江汉路步行街店),胜利街168号扶轮大厦1-3楼,经济型连锁酒店,武汉市,160,4.8,经济型,114.300866,30.590183,27
B0FFHJSOIN,速8酒店(武汉武昌火车站地铁站店),火车站万金国际广场1号楼,经济型连锁酒店,武汉市,150,4.7,经济型,114.317638,30.53222,27
B0FFHOC1N9,万金辉都精选酒店(武汉武昌火车站店),紫阳东路万金国际广场2号楼4层,酒店,武汉市,150,4.1,经济型,114.317251,30.531461,27
B001B16GZP,7天连锁酒店(武汉红钢城店),红钢城车站街41号(红钢城地铁站C口步行430米),经济型连锁酒店,武汉市,150,3.8,经济型,114.397874,30.636508,27
B0FFFCODUM,武汉悦东方酒店(黄鹤楼武昌火车站店),中山路519号宏基客运站旁,酒店,武汉市,220,4.6,经济型,114.317531,30.534293,27
B0FFFCM470,尚客优快捷酒店(武汉径河广场店),十字北街径河广场(临近临空港大道),经济型连锁酒店,武汉市,120,4.6,经济型,114.163003,30.678724,27
B001B17T09,九龙大酒店(雄楚店),雄楚大街272号九龙大酒店1-3层,四星级酒店,武汉市,380,4.5,舒适型,114.344225,30.510043,27
B0FFFFYX50,轻住·华庭精选酒店(五环大道地铁站店),七雄路立方城5栋,酒店,武汉市,160,4.8,"经济型,复式LOFT",114.128741,30.615766,27
B0FFI2DN8T,华译酒店(武汉市民之家店),金桥大道40号市民之家斜对面,酒店,武汉市,160,4.5,经济型,114.296142,30.655778,27
B0KR6SX9RT,漫时光酒店(武汉天河机场店),天河街韩庙村育才街605号,酒店,武汉市,150,4.8,"住宿服务,宾馆酒店,宾馆酒店",114.221343,30.797626,27
B001B0JTBX,7天酒店(武汉江汉路地铁站步行街店),前进五路25号(近江汉路地铁站),经济型连锁酒店,武汉市,150,4.4,经济型,114.288492,30.580317,27
B0GR1AYBKE,智住电竞影院酒店(武汉体育中心经开万达广场店),体育北路经开万达广场B1栋7楼704,酒店,武汉市,220,4.8,公寓式酒店,114.175617,30.505881,27
B0FFKMZQFS,77城市酒店,贺家墩社区发展公寓404,酒店,武汉市,120,4.0,"经济型,低价实惠",114.25183,30.612076,27
B001B0JOR5,7天酒店(新7天),洞庭街69号,经济型连锁酒店,武汉市,150,4.7,"经济型,7天特惠",114.299591,30.585445,27
B0FFG18457,武汉锦汉商务酒店,武胜路荣华东村15号(泰合广场旁),酒店,武汉市,160,4.6,经济型,114.269179,30.573072,27
B0FFHUS5KJ,星期八·Uranday丨Unthink Hotel且晚且安民宿(丽景门十字街店),西门口街丽景门4号楼3单元,招待所,洛阳市,120,4.8,"经济型,低价实惠",112.471794,34.681359,379
B017B02FI5,洛宁西花坛宾馆,长虹路西花坛路口8号,酒店,洛阳市,120,4.4,"经济型,低价实惠",111.642171,34.387716,379
B0FFIBM2H6,洛阳麒御酒店,解放路19号(纱厂路地铁站E口步行170米),酒店,洛阳市,150,4.8,经济型,112.43451,34.679193,379
B017B007BA,洛阳星海酒店(洛阳火车站店),纱厂北路52号(纱厂路地铁站D口步行430米),酒店,洛阳市,150,4.8,经济型,112.429514,34.679297,379
B0FFH303J1,洛阳速九宾馆(火车站店),解放路17号(福利加油站隔壁),酒店,洛阳市,120,4.2,经济型,112.433826,34.680525,379
B017B0PJ4G,洛阳红阳商务宾馆,小浪底大道89号(城关医院对面向西50米),酒店,洛阳市,120,4.4,"经济型,低价实惠",112.44074,34.822956,379
B017B0OY8P,洛阳桥南旅馆,龙门大道8号,招待所,洛阳市,80,4.6,"旅馆,低价实惠",112.468999,34.661415,379
B0FFHFEP48,恩美精品酒店(洛阳太原路店),太原南路杏园小区001号商铺,酒店,洛阳市,150,4.6,经济型,112.398152,34.649683,379
B017B0PWR0,偃师金福客房,城关镇洛神路与安泰巷交叉口向南50米,招待所,洛阳市,80,4.2,"经济型,低价实惠",112.790616,34.720594,379
B0FFF36AJP,洛阳花都快捷客房,衡山路65号,招待所,洛阳市,80,4.4,经济型,112.371388,34.683565,379
B017B0OZC7,鸿运宾馆(洛阳火车站店),纱厂北路与道南路交叉口,酒店,洛阳市,120,4.2,经济型,112.429412,34.68545,379
B017B01HCC,丰园酒店(洛阳火车站地铁站店),解放路北口4号(洛阳火车站地铁站B口步行100米),酒店,洛阳市,120,4.0,旅馆,112.4339,34.683832,379
B0FFHSH7HC,洛阳森林氧吧主题酒店(衡山路店),五洲国际B区1单元27栋127号,酒店,洛阳市,150,4.0,主题酒店,112.369659,34.704444,379
B017B036KH,洛阳一兰快捷宾馆,解放路18号(公交IC卡充值中心隔壁),快捷酒店,洛阳市,120,3.9,快捷酒店,112.433689,34.68024,379
B017B01JBP,洛阳饭店,中州西路117号,三星级酒店,洛阳市,220,4.6,经济型,112.391896,34.666183,379
B0FFGAW152,嵩县罗曼罗兰酒店,金城路与建设路交叉口,酒店,洛阳市,120,4.1,"旅馆,低价实惠",112.093829,34.137572,379
B017B01PFZ,花园商务宾馆(君山西路),城关镇君山中路栾川客运汽车站向西50米,酒店,洛阳市,120,4.8,经济型,111.619591,33.780032,379
B0FFHC3PZV,比邻青年客栈(洛阳龙门站店),长兴街与伊洛路交叉口北100米,招待所,洛阳市,85,4.7,客栈,112.460061,34.600105,379
B0FFGS6IIK,洛阳清雅时尚酒店,河洛路徐家营社区对面,酒店,洛阳市,120,4.1,经济型,112.357925,34.599779,379
B017B0P1QC,洛阳君悦招待所,金谷园村(洛阳火车站地铁站B口步行490米),招待所,洛阳市,80,4.2,"招待所,低价实惠",112.431208,34.682441,379
B0FFHSH7HJ,洛阳优家太空舱青年旅舍,富雅东方C座1309室(王城公园地铁站A口步行60米),酒店,洛阳市,60,4.9,"经济型,低价实惠",112.428366,34.666354,379
B017B0P28F,盛祥宾馆(洛阳火车站店),道南路68号院东门东南50米,招待所,洛阳市,80,4.1,"旅馆,低价实惠",112.431859,34.685688,379
B0FFHLRB7L,美庭快捷宾馆(洛阳火车站店),洛阳火车站地铁站出入口步行330米,招待所,洛阳市,80,4.0,"旅馆,低价实惠",112.440908,34.683999,379
B017B00F4B,洛阳宾馆(人民街店),人民街23号,三星级酒店,洛阳市,180,3.6,经济型,112.485446,34.69,379
B0FFFDD2E7,王府·翠亭酒店,中州东路418号(百年水席老店真不同正对面),酒店,洛阳市,320,4.4,舒适型,112.477629,34.684111,379
B0FFFE5U3F,OYO·信诚快捷宾馆(洛阳站店),道南路66号(火车站西汽车站院内),酒店,洛阳市,80,3.2,"经济型,低价实惠",112.43245,34.685654,379
B017B00F54,洛阳中讯大酒店(解放路地铁站店),"凯旋门中讯餐厅,解放路与汉屯路交叉口",三星级酒店,洛阳市,220,4.4,经济型,112.433821,34.673849,379
B017B02G4B,金丹宾馆(洛阳火车站店),丹城路8号(二运车站口南20米),招待所,洛阳市,80,3.7,旅馆,112.440668,34.683999,379
B017B0P1CJ,洛阳四海国际青年旅舍,金谷园村16栋13号,招待所,洛阳市,60,3.7,"青年旅舍,低价实惠",112.432493,34.682724,379
B0FFFWY940,四海宾馆(洛阳火车站店),洛阳火车站地铁站C口步行150米,酒店,洛阳市,80,3.5,"经济型,低价实惠",112.433144,34.685864,379
B017B00XY9,洛阳华夏聚尚酒店,商都西路45号,三星级酒店,洛阳市,220,4.5,商务酒店,112.773048,34.726985,379
B017B02Q6N,宇博商务酒店(九都路店),九都路81号(九都路上阳路交汇处),四星级酒店,洛阳市,180,3.2,经济型,112.419883,34.653968,379
B0FFF55LTD,洛阳山河宾馆,道南路66号火车站往西衡达地标院内,快捷酒店,洛阳市,120,3.5,"快捷酒店,低价实惠",112.432202,34.685623,379
B0FFG89D01,尚客优快捷酒店(洛阳火车站王城大道店),国花路与状元红路交汇处向西100米,经济型连锁酒店,洛阳市,120,4.4,经济型,112.426337,34.69645,379
B017B01HAJ,洛阳新五金快捷宾馆(火车站丹尼斯大卫天地店),纱厂东路与解放路交叉口东40米,快捷酒店,洛阳市,120,4.4,快捷酒店,112.434494,34.678644,379
B0FFFDDT5F,一家缘酒店,道南路81号(洛阳火车站地铁站A口步行220米),酒店,洛阳市,120,3.3,经济型,112.435936,34.68387,379
B0FFGWFQE3,洛阳慕维斯青年旅舍,华林北街华林学校隔壁,招待所,洛阳市,60,4.5,"青年旅舍,低价实惠",112.492601,34.681606,379
B0FFKSMUFZ,嗨友酒店(洛阳建设路店),建设路店武汉路口东北角,经济型连锁酒店,洛阳市,150,4.5,经济型,112.370536,34.674958,379
B017B00442,孟津宾馆,桂花中路122号,三星级酒店,洛阳市,180,4.4,经济型,112.447572,34.825296,379
B0FFFDDL99,洛阳迎春宾馆(应天门店),玻南路30号小区东北门西北60米,酒店,洛阳市,120,4.6,"旅馆,低价实惠",112.454212,34.671435,379
B017B0P0ZI,蜗牛之家酒店(洛阳火车站大卫天地店),纱厂东路30号金谷大楼F1层,酒店,洛阳市,120,4.6,经济型,112.430943,34.678599,379
B017B01PHT,OYO晶都商务酒店(解放北路店),解放路4号(近火车站锦远汽车站),酒店,洛阳市,120,3.3,经济型,112.433822,34.683525,379
B017B01NE9,宜阳菲英特快捷酒店,人民北路汽车站对面,酒店,洛阳市,120,4.7,经济型,112.181677,34.519927,379
B0KBR5P3X9,洛阳吉江之星快捷酒店,电站东门,快捷酒店,洛阳市,120,4.5,快捷酒店,111.696051,34.392652,379
B0FFLCJ2RF,都市118连锁酒店(洛阳龙门关林商贸店),钱江路转盘东20米,经济型连锁酒店,洛阳市,120,4.3,快捷酒店,112.477884,34.617425,379
B017B0OWFV,山水富地巨幕精品酒店,涧西区高新区瀛洲路与华夏路交叉口,三星级酒店,洛阳市,220,4.7,商务酒店,112.397217,34.623588,379
B017B0QUEK,老君山醉竹山庄(云景索道店),寨沟风景区89号(近016乡道),酒店,洛阳市,120,4.3,农家院,111.66826,33.742963,379
B017B0PKD4,凯悦商务宾馆(小浪底大道),城关镇小浪底大道与会盟大道交叉口鑫润财富广场,酒店,洛阳市,120,4.1,经济型,112.440851,34.820211,379
B017B0PPDD,天怡宾馆(洛阳龙门高铁站宝龙广场店),龙门大道501号,酒店,洛阳市,120,4.6,经济型,112.473755,34.619551,379
